run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
42,1000,0.0212323064113,0.0,0.00333055786844,0.973355537052,0.00208159866778,0.0,0.0,0.0,0.0,0.0,81
42,2000,0.01375,0.0,0.00229166666667,0.982083333333,0.001875,0.0,0.0,0.0,0.0,0.0,50
42,3000,0.00972492358989,0.0,0.00208391219783,0.986801889414,0.0012503473187,0.0,0.000138927479856,0.0,0.0,0.0,65
